index,zipCode,zipCount
3953,56261,1
3954,10031,1
3955,47908,1
3956,32135,1
3957,30307,1
3958,19023,1
3959,90619,1
3960,77025,1
3961,33149,1
3962,48796,1
3963,78224,1
3964,27920,1
3965,99817,1
3966,52662,1
3967,93301,1
3968,90281,1
3969,10033,1
3970,34982,1
3971,70114,1
3972,78253,1
3973,94114,1
3974,94102,1
3975,31655,1
3976,19024,1
3977,93003,1
3978,39800,1
3979,10250,1
3980,94109,1
3981,60448,1
3982,30140,1
3983,83087,1
3984,21080,1
3985,20740,1
3986,94103,1
3987,70117,1
3988,19027,1
3989,68164,1
3990,30141,1
3991,86179,1
3992,68802,1
3993,72488,1
3994,72110,1
3995,13585,1
3996,72701,1
3997,73657,1
3998,46280,1
3999,62300,1
4000,22203,1
4001,85024,1
4002,55113,1
4003,47179,1
4004,55118,1
4005,91208,1
4006,75904,1
4007,26204,1
4008,6851,1
4009,25020,1
4010,94085,1
4011,73479,1
4012,87541,1
4013,50603,1
4014,65100,1
4015,2144,1
4016,2134,1
4017,13589,1
4018,72707,1
4019,57164,1
4020,27615,1
4021,4739,1
4022,1209,1
4023,3035,1
4024,96815,1
4025,1200,1
4026,60652,1
4027,47392,1
4028,50098,1
4029,27617,1
4030,21209,1
4031,31108,1
4032,31238,1
4033,33104,1
4034,90755,1
4035,7981,1
4036,33102,1
4037,20782,1
4038,48227,1
4039,7768,1
4040,14001,1
4041,97403,1
4042,53117,1
4043,92903,1
4044,72756,1
4045,75018,1
4046,24534,1
4047,29681,1
4048,20201,1
4049,91763,1
4050,19702,1
4051,32223,1
4052,18003,1
4053,33803,1
4054,77980,1
4055,49202,1
4056,98103,1
4057,95109,1
4058,35894,1
4059,1380,1
4060,40822,1
4061,41823,1
4062,80802,1
4063,95107,1
4064,95438,1
4065,14471,1
4066,2179,1
4067,97329,1
4068,75007,1
4069,44120,1
4070,37100,1
4071,80810,1
4072,33183,1
4073,77508,1
4074,55430,1
4075,11572,1
4076,37072,1
4077,82008,1
4078,89086,1
4079,4024,1
4080,31088,1
4081,92083,1
4082,77505,1
4083,92081,1
4084,22271,1
4085,55411,1
4086,15258,1
4087,2096,1
4088,25801,1
4089,7932,1
4090,61606,1
4091,7604,1
4092,2895,1
4093,92880,1
4094,22013,1
4095,39232,1
4096,53548,1
4097,44601,1
4098,75004,1
4099,65117,1
4100,44299,1
4101,92626,1
4102,17002,1
4103,11768,1
4104,97410,1
4105,45061,1
4106,20744,1
4107,11714,1
4108,52132,1
4109,17036,1
4110,46342,1
4111,98321,1
4112,85205,1
4113,46163,1
4114,60004,1
4115,85208,1
4116,54914,1
4117,84120,1
4118,84121,1
4119,78728,1
4120,674,1
4121,5001,1
4122,5007,1
4123,48159,1
4124,10280,1
4125,97331,1
4126,33317,1
4127,34698,1
4128,35768,1
4129,6119,1
4130,11548,1
4131,31804,1
4132,2106,1
4133,95959,1
4134,34349,1
4135,94550,1
4136,82445,1
4137,95125,1
4138,8837,1
4139,77055,1
4140,8536,1
4141,4032,1
4142,97159,1
4143,56127,1
4144,17489,1
4145,39215,1
4146,99999,1
4147,75024,1
4148,14561,1
4149,21021,1
4150,7410,1
4151,44600,1
4152,40515,1
4153,39402,1
4154,10567,1
4155,6886,1
4156,70801,1
4157,31275,1
4158,99027,1
4159,30853,1
4160,78401,1
4161,13014,1
4162,33634,1
4163,33505,1
4164,29325,1
4165,12800,1
4166,20707,1
4167,90147,1
4168,4029,1
4169,32082,1
4170,3042,1
4171,12553,1
4172,8017,1
4173,99734,1
4174,37175,1
4175,4023,1
4176,93722,1
4177,48913,1
4178,91024,1
4179,86002,1
4180,26126,1
4181,45440,1
4182,97756,1
4183,32401,1
4184,55408,1
4185,55409,1
4186,15241,1
4187,4357,1
4188,33175,1
4189,21239,1
4190,68178,1
4191,6720,1
4192,54219,1
4193,30059,1
4194,28492,1
4195,98027,1
4196,59073,1
4197,78303,1
4198,7639,1
4199,14624,1
4200,14625,1
4201,47023,1
4202,7869,1
4203,6846,1
4204,20005,1
4205,5042,1
4206,28561,1
4207,16321,1
4208,96008,1
4209,94315,1
4210,98115,1
4211,98373,1
4212,60527,1
4213,4860,1
4214,65691,1
4215,90801,1
4216,15211,1
4217,98922,1
4218,11746,1
4219,6536,1
4220,92373,1
4221,44649,1
4222,23112,1
4223,55418,1
4224,21014,1
4225,69469,1
4226,36312,1
4227,50002,1
4228,84109,1
4229,21053,1
4230,21052,1
4231,59169,1
4232,60930,1
4233,1752,1
4234,7400,1
4235,10013,1
4236,57102,1
4237,22649,1
4238,75743,1
4239,39291,1
4240,11562,1
4241,6134,1
4242,98194,1
4243,28645,1
4244,97134,1
4245,21230,1
4246,22024,1
4247,22020,1
4248,25006,1
4249,46151,1
4250,77035,1
4251,26222,1
4252,77031,1
4253,90232,1
4254,97133,1
4255,84102,1
4256,45468,1
4257,19044,1
4258,6112,1
4259,95192,1
4260,13073,1
4261,44119,1
4262,91501,1
4263,63263,1
4264,46111,1
4265,78464,1
4266,44223,1
4267,40110,1
4268,44160,1
4269,35010,1
4270,18091,1
4271,2726,1
4272,24015,1
4273,20270,1
4274,32836,1
4275,16247,1
4276,91042,1
4277,10240,1
4278,10243,1
4279,20551,1
4280,3750,1
4281,44094,1
4282,10504,1
4283,10502,1
4284,10509,1
4285,38108,1
4286,93701,1
4287,93703,1
4288,75213,1
4289,35702,1
4290,91019,1
4291,34470,1
4292,15963,1
4293,98123,1
4294,20097,1
4295,75070,1
4296,91708,1
4297,91506,1
4298,21013,1
4299,91705,1
4300,60467,1
4301,60461,1
4302,34381,1
4303,2840,1
4304,1830,1
4305,58656,1
4306,70130,1
4307,41075,1
4308,35922,1
4309,8512,1
4310,51108,1
4311,55425,1
4312,2002,1
4313,25250,1
4314,21228,1
4315,16508,1
4316,16507,1
4317,69121,1
4318,46140,1
4319,68169,1
4320,802,1
4321,6905,1
4322,44650,1
4323,44651,1
4324,36830,1
4325,53721,1
4326,92027,1
4327,97035,1
4328,80708,1
4329,35516,1
4330,70123,1
4331,70122,1
4332,30202,1
4333,37090,1
4334,97208,1
4335,20081,1
4336,1610,1
4337,45626,1
4338,73401,1
4339,9286,1
4340,20737,1
4341,33625,1
4342,54292,1
4343,33334,1
4344,75104,1
4345,60706,1
4346,2912,1
4347,2007,1
4348,84118,1
4349,84116,1
4350,48224,1
4351,84115,1
4352,10001,1
4353,7649,1
4354,10005,1
4355,10004,1
4356,21285,1
4357,5030,1
4358,24096,1
4359,44789,1
4360,53123,1
4361,90108,1
4362,9045,1
4363,55108,1
4364,15220,1
4365,30123,1
4366,91700,1
4367,95116,1
4368,95115,1
4369,28359,1
4370,20237,1
4371,4000,1
4372,176,1
4373,45248,1
4374,8742,1
4375,24061,1
4376,20012,1
4377,33610,1
4378,33615,1
4379,72712,1
4380,35144,1
4381,77566,1
4382,37150,1
4383,8046,1
4384,55106,1
4385,55104,1
4386,97180,1
4387,10014,1
4388,30122,1
4389,47201,1
4390,71111,1
4391,94558,1
4392,58202,1
4393,58203,1
4394,15221,1
4395,21423,1
4396,24148,1
4397,67905,1
4398,32405,1
4399,15011,1
4400,11521,1
4401,23566,1
4402,52727,1
4403,71118,1
4404,91914,1
4405,50968,1
4406,10115,1
4407,41685,1
4408,40950,1
4409,38117,1
4410,29803,1
4411,8063,1
4412,18012,1
4413,40220,1
4414,72211,1
4415,38049,1
4416,35061,1
4417,94034,1
4418,33467,1
4419,20301,1
4420,91007,1
4421,8100,1
4422,1170,1
4423,14127,1
4424,37601,1
4425,27511,1
4426,90010,1
4427,90013,1
4428,47591,1
4429,89073,1
4430,63450,1
4431,89070,1
4432,86633,1
4433,59806,1
4434,38408,1
4435,42075,1
4436,46036,1
4437,28056,1
4438,80237,1
4439,74158,1
4440,60100,1
4441,60103,1
4442,91171,1
4443,63100,1
4444,89044,1
4445,80906,1
4446,37922,1
4447,60500,1
4448,18288,1
4449,29485,1
4450,48034,1
4451,45071,1
4452,79416,1
4453,8109,1
4454,98901,1
4455,67003,1
4456,5446,1
4457,20401,1
4458,70384,1
4459,37069,1
4460,33765,1
4461,71203,1
4462,34672,1
4463,36520,1
4464,36039,1
4465,13100,1
4466,3570,1
4467,33067,1
4468,17207,1
4469,48323,1
4470,95326,1
4471,66278,1
4472,158,1
4473,23185,1
4474,23452,1
4475,22451,1
4476,95857,1
4477,50589,1
4478,6907,1
4479,28943,1
4480,89521,1
4481,15063,1
4482,15060,1
4483,8859,1
4484,23188,1
4485,77396,1
4486,60108,1
4487,7726,1
4488,65009,1
4489,34592,1
4490,50100,1
4491,31501,1
4492,32773,1
4493,92112,1
4494,10149,1
4495,22417,1
4496,22147,1
4497,91790,1
4498,92808,1
4499,23455,1
4500,46100,1
4501,23985,1
4502,76005,1
4503,45221,1
4504,64711,1
4505,10956,1
4506,69546,1
4507,44915,1
4508,93422,1
4509,55910,1
4510,10314,1
4511,45226,1
4512,48823,1
4513,74800,1
4514,97098,1
4515,77084,1
4516,92668,1
4517,31053,1
4518,91351,1
4519,39119,1
4520,95819,1
4521,95818,1
4522,35025,1
4523,39110,1
4524,51090,1
4525,34214,1
4526,92260,1
4527,31130,1
4528,32547,1
4529,76140,1
4530,60647,1
4531,60645,1
4532,75088,1
4533,27999,1
4534,92141,1
4535,79239,1
4536,90007,1
4537,19468,1
4538,90004,1
4539,78922,1
4540,97209,1
4541,60220,1
4542,88310,1
4543,12120,1
4544,33757,1
4545,93143,1
4546,97200,1
4547,75032,1
4548,23289,1
4549,10210,1
4550,94027,1
4551,94026,1
4552,22906,1
4553,59240,1
4554,80203,1
4555,92395,1
4556,51074,1
4557,76178,1
4558,34202,1
4559,26655,1
4560,50312,1
4561,3104,1
4562,34209,1
4563,92543,1
4564,76710,1
4565,28560,1
4566,80227,1
4567,17606,1
4568,30349,1
4569,44333,1
4570,29063,1
4571,48092,1
4572,10099,1
4573,28045,1
4574,49414,1
4575,7352,1
4576,53234,1
4577,83582,1
4578,90043,1
4579,34984,1
4580,54007,1
4581,19123,1
4582,99309,1
4583,48960,1
4584,10901,1
4585,91326,1
4586,95460,1
4587,53045,1
4588,98208,1
4589,46212,1
4590,46320,1
4591,20219,1
4592,8012,1
4593,55413,1
4594,28202,1
4595,20125,1
4596,22902,1
4597,78501,1
4598,32700,1
4599,9180,1
4600,34429,1
4601,9030,1
4602,22039,1
4603,157,1
4604,91304,1
4605,7083,1
4606,15478,1
4607,7081,1
4608,55906,1
4609,33914,1
4610,37206,1
4611,46483,1
4612,6400,1
4613,52482,1
4614,6405,1
4615,4026,1
4616,1003,1
4617,99207,1
4618,77450,1
4619,99201,1
4620,22083,1
4621,81621,1
4622,85323,1
4623,81337,1
4624,82335,1
4625,61283,1
4626,88586,1
4627,75323,1
4628,64501,1
4629,11031,1
4630,36200,1
4631,36202,1
4632,60130,1
4633,97367,1
4634,43123,1
4635,91791,1
4636,91792,1
4637,69347,1
4638,85374,1
4639,968,1
4640,36617,1
4641,73190,1
4642,6460,1
4643,1701,1
4644,48603,1
4645,26102,1
4646,32205,1
4647,76158,1
4648,8070,1
4649,74175,1
4650,97758,1
4651,35404,1
4652,69004,1
4653,46011,1
4654,90063,1
4655,93407,1
4656,96160,1
4657,56017,1
4658,32750,1
4659,11408,1
4660,11402,1
4661,88108,1
4662,94270,1
4663,966,1
4664,80430,1
4665,49076,1
4666,22314,1
4667,80922,1
4668,91101,1
4669,91100,1
4670,37901,1
4671,19444,1
4672,34748,1
4673,4207,1
4674,92203,1
4675,54702,1
4676,34741,1
4677,13003,1
4678,11129,1
4679,10110,1
4680,11580,1
4681,4200,1
4682,90032,1
4683,34689,1
4684,70501,1
4685,70508,1
4686,7731,1
4687,85159,1
4688,22310,1
4689,66025,1
4690,98802,1
4691,31210,1
4692,95821,1
4693,18100,1
4694,10457,1
4695,10456,1
4696,10459,1
4697,28971,1
4698,10100,1
4699,92130,1
4700,32400,1
4701,82126,1
4702,9200,1
4703,60601,1
4704,55406,1
4705,11850,1
4706,68150,1
4707,13901,1
4708,33744,1
4709,13900,1
4710,72012,1
4711,60311,1
4712,54044,1
4713,37915,1
4714,28036,1
4715,179,1
4716,3426,1
4717,3600,1
4718,10451,1
4719,10453,1
4720,95831,1
4721,73506,1
4722,92829,1
4723,49015,1
4724,13760,1
4725,49016,1
4726,80240,1
4727,23434,1
4728,77401,1
4729,92064,1
4730,33431,1
4731,48375,1
4732,22306,1
4733,22300,1
4734,22947,1
4735,1770,1
4736,8831,1
4737,19053,1
4738,50124,1
4739,50125,1
4740,1970,1
4741,41010,1
4742,92309,1
4743,41012,1
4744,23079,1
4745,55095,1
4746,48179,1
4747,79062,1
4748,45032,1
4749,84088,1
4750,80090,1
4751,44121,1
4752,55121,1
4753,49241,1
4754,38440,1
4755,97220,1
4756,67212,1
4757,92703,1
4758,45201,1
4759,90980,1
4760,19178,1
4761,52064,1
4762,45030,1
4763,41256,1
4764,45225,1
4765,20161,1
4766,74135,1
4767,2370,1
4768,10463,1
4769,54331,1
4770,35085,1
4771,114,1
4772,52062,1
4773,85351,1
4774,18020,1
4775,42084,1
4776,6295,1
4777,17554,1
4778,40291,1
4779,29016,1
4780,43138,1
4781,15642,1
4782,44313,1
4783,40615,1
4784,21117,1
4785,3150,1
4786,40032,1
4787,8638,1
4788,52057,1
4789,5800,1
4790,4530,1
4791,80915,1
4792,4538,1
4793,87016,1
4794,91016,1
4795,37931,1
4796,60148,1
4797,85105,1
4798,37932,1
4799,10124,1
4800,52066,1
4801,30548,1
4802,83221,1
4803,29020,1
4804,66622,1
4805,30047,1
4806,4704,1
4807,3431,1
4808,35185,1
4809,28023,1
4810,76544,1
4811,28029,1
4812,78509,1
4813,76054,1
4814,8181,1
4815,34231,1
4816,60559,1
4817,28000,1
4818,45501,1
4819,83003,1
4820,17543,1
4821,40351,1
4822,44501,1
4823,50096,1
4824,76299,1
4825,28166,1
4826,60618,1
4827,91340,1
4828,30068,1
4829,37614,1
4830,74132,1
4831,83209,1
4832,95615,1
4833,92307,1
4834,69288,1
4835,1067,1
4836,12549,1
4837,93093,1
4838,60015,1
4839,77099,1
4840,37073,1
4841,77095,1
4842,19406,1
4843,95401,1
4844,22332,1
4845,39502,1
4846,8844,1
4847,50135,1
4848,6667,1
4849,34769,1
4850,40001,1
4851,35360,1
4852,40003,1
4853,34761,1
4854,72917,1
4855,78712,1
4856,35152,1
4857,76092,1
4858,13055,1
4859,36116,1
4860,99096,1
4861,49424,1
4862,67550,1
4863,6273,1
4864,42101,1
4865,3810,1
4866,72204,1
4867,4636,1
4868,9119,1
4869,41126,1
4870,52763,1
4871,38015,1
4872,98604,1
4873,23006,1
4874,85289,1
4875,83177,1
4876,2879,1
4877,100,1
4878,66206,1
4879,21152,1
4880,85283,1
4881,1207,1
4882,48187,1
4883,33425,1
4884,79745,1
4885,37670,1
4886,30990,1
4887,17815,1
4888,16499,1
4889,26001,1
4890,4122,1
4891,27853,1
4892,4121,1
4893,4125,1
4894,3784,1
4895,1000,1
4896,78744,1
4897,44272,1
4898,1090,1
4899,38018,1
4900,90245,1
4901,9080,1
4902,79034,1
4903,15122,1
4904,15123,1
4905,53413,1
4906,11791,1
4907,70605,1
4908,59804,1
4909,2139,1
4910,94911,1
4911,98057,1
4912,98058,1
4913,97058,1
4914,7050,1
4915,11788,1
4916,32720,1
4917,3221,1
4918,30062,1
4919,27709,1
4920,27702,1
4921,1911,1
4922,83709,1
4923,75399,1
4924,27205,1
4925,83701,1
4926,78739,1
4927,77494,1
4928,49509,1
4929,37202,1
4930,49505,1
4931,80129,1
4932,69003,1
4933,14604,1
4934,45428,1
4935,80128,1
4936,54750,1
4937,62222,1
4938,62200,1
4939,94586,1
4940,73035,1
4941,80123,1
4942,50981,1
4943,31054,1
4944,74110,1
4945,27127,1
4946,13416,1
4947,95864,1
4948,10990,1
4949,2062,1
4950,75402,1
4951,74072,1
4952,73008,1
4953,65197,1
4954,77071,1
4955,19341,1
4956,60329,1
4957,60321,1
4958,61001,1
4959,19003,1
4960,60320,1
4961,92625,1
4962,89125,1
4963,8523,1
4964,44405,1
4965,2110,1
4966,13617,1
4967,3659,1
4968,2453,1
4969,50143,1
4970,78249,1
4971,8650,1
4972,49456,1
4973,77065,1
4974,81541,1
4975,81540,1
4976,49450,1
4977,58095,1
4978,97100,1
4979,14068,1
4980,94116,1
4981,32916,1
4982,55239,1
4983,46800,1
4984,32049,1
4985,80530,1
4986,46220,1
4987,84015,1
4988,84014,1
4989,11790,1
4990,1406,1
4991,84017,1
4992,84016,1
4993,90503,1
4994,73039,1
4995,33436,1
4996,48509,1
4997,20090,1
4998,78757,1
4999,34195,1
5000,36500,1
5001,35601,1
5002,77504,1
5003,91744,1
5004,7030,1
5005,39157,1
5006,28097,1
5007,27510,1
5008,119,1
5009,1083,1
5010,36606,1
5011,78025,1
5012,14201,1
5013,23233,1
5014,14225,1
5015,33026,1
5016,34394,1
5017,12901,1
5018,87420,1
5019,79913,1
5020,12909,1
5021,27959,1
5022,77654,1
5023,27711,1
5024,72410,1
5025,61901,1
5026,60313,1
5027,16100,1
5028,10530,1
5029,16101,1
5030,77092,1
5031,83800,1
5032,50041,1
5033,33713,1
5034,90762,1
5035,90145,1
5036,92345,1
5037,20502,1
5038,43233,1
5039,45291,1
5040,20115,1
5041,66215,1
5042,34619,1
5043,7500,1
5044,73110,1
5045,98617,1
5046,2459,1
5047,15033,1
5048,27719,1
5049,79182,1
5050,25403,1
5051,2095,1
5052,94306,1
5053,61800,1
5054,90260,1
5055,70029,1
5056,80639,1
5057,64040,1
5058,41944,1
5059,45431,1
5060,32129,1
5061,75654,1
5062,13092,1
5063,98410,1
5064,98045,1
5065,26195,1
5066,10350,1
5067,49372,1
5068,48104,1
5069,94124,1
5070,92357,1
5071,38555,1
5072,31826,1
5073,8701,1
5074,43017,1
5075,56301,1
5076,14260,1
5077,14267,1
5078,58304,1
5079,85048,1
5080,30300,1
5081,97305,1
5082,12131,1
5083,46311,1
5084,57208,1
5085,97214,1
5086,16802,1
5087,90255,1
5088,70013,1
5089,90250,1
5090,58002,1
5091,64297,1
5092,97044,1
5093,73044,1
5094,64190,1
5095,60439,1
5096,98072,1
5097,80215,1
5098,46013,1
5099,11629,1
5100,2780,1
5101,20824,1
5102,58220,1
5103,25125,1
5104,90078,1
5105,2210,1
5106,69076,1
5107,49044,1
5108,33996,1
5109,34899,1
5110,29576,1
5111,29579,1
5112,8406,1
5113,1812,1
5114,19012,1
5115,93150,1
5116,99438,1
5117,65020,1
5118,23505,1
5119,79602,1
5120,30306,1
5121,8002,1
5122,84062,1
5123,1427,1
5124,60654,1
5125,36010,1
5126,60659,1
5127,33445,1
5128,10407,1
5129,25524,1
5130,49048,1
5131,75935,1
5132,7524,1
5133,73011,1
5134,2914,1
5135,13110,1
5136,37099,1
5137,18519,1
5138,15143,1
5139,3202,1
5140,53704,1
5141,34275,1
5142,6615,1
5143,19147,1
5144,54706,1
5145,80756,1
5146,67215,1
5147,24125,1
5148,33913,1
5149,33912,1
5150,18337,1
5151,50703,1
5152,20310,1
5153,5850,1
5154,94930,1
5155,95303,1
5156,95301,1
5157,95300,1
5158,95305,1
5159,77375,1
5160,33770,1
5161,19144,1
5162,46600,1
5163,19899,1
5164,32790,1
5165,21339,1
5166,75115,1
5167,32795,1
5168,22977,1
5169,10970,1
5170,15505,1
5171,41330,1
5172,19143,1
5173,48241,1
5174,92318,1
5175,50070,1
5176,27519,1
5177,48021,1
5178,11370,1
5179,44016,1
5180,61547,1
5181,11379,1
5182,13723,1
5183,53842,1
5184,9750,1
5185,17019,1
5186,73013,1
5187,50406,1
5188,28504,1
5189,57076,1
5190,75271,1
5191,36002,1
5192,14780,1
5193,20650,1
5194,4112,1
5195,99085,1
5196,41500,1
5197,90067,1
5198,84505,1
5199,33782,1
5200,57077,1
5201,85295,1
5202,95482,1
5203,48019,1
5204,82550,1
5205,76600,1
5206,52245,1
5207,2333,1
5208,13122,1
5209,64106,1
5210,37081,1
5211,55122,1
5212,24939,1
5213,33708,1
5214,64046,1
5215,4571,1
5216,18204,1
5217,44139,1
5218,14269,1
5219,30188,1
5220,97501,1
5221,58715,1
5222,94132,1
5223,94134,1
5224,66346,1
5225,70736,1
5226,52556,1
5227,95404,1
5228,60429,1
5229,95758,1
5230,60422,1
5231,60425,1
5232,68024,1
5233,68025,1
5234,48129,1
5235,8010,1
5236,53205,1
5237,90153,1
5238,44685,1
5239,98424,1
5240,21327,1
5241,71220,1
5242,44623,1
5243,10026,1
5244,30659,1
5245,23284,1
5246,29603,1
5247,66218,1
5248,22559,1
5249,7202,1
5250,52126,1
5251,16816,1
5252,59702,1
5253,28075,1
5254,67203,1
5255,30305,1
5256,67200,1
5257,34286,1
5258,23215,1
5259,34096,1
5260,2199,1
5261,23219,1
5262,26508,1
5263,18150,1
5264,99074,1
5265,39261,1
5266,48080,1
5267,31110,1
5268,15904,1
5269,28226,1
5270,10041,1
5271,59187,1
5272,95258,1
5273,25606,1
5274,39531,1
5275,31785,1
5276,59504,1
5277,31703,1
5278,10989,1
5279,90053,1
5280,91406,1
5281,6001,1
5282,1099,1
5283,91403,1
5284,53119,1
5285,56216,1
5286,32671,1
5287,19173,1
5288,37885,1
5289,54622,1
5290,10042,1
5291,11229,1
5292,54629,1
5293,6269,1
5294,6484,1
5295,2990,1
5296,46005,1
